pelvis,shoulder,elbow,wrist,x,y,z
1.2299999999999993,0.6799999999999999,0.42999999999999994,1.0,-0.13422127125372235,0.21117519446114563,0.18609955986148982
1.2299999999999993,0.6799999999999999,0.42999999999999994,1.25,-0.11904264367899231,0.16837426160132551,0.1480117467486965
1.2299999999999993,0.6799999999999999,0.42999999999999994,1.5,-0.10118633545161859,0.11802276270583535,0.12234326584497435
1.2299999999999993,0.6799999999999999,0.42999999999999994,1.57,-0.09585492435881753,0.10298916582050317,0.11761975711231408
1.2299999999999993,0.6799999999999999,0.6799999999999999,0.0,-0.1570347713078273,0.275505060867438,0.3099116350001485
1.2299999999999993,0.6799999999999999,0.6799999999999999,0.25,-0.15460626168959263,0.2686571112351182,0.2510881700962037
1.2299999999999993,0.6799999999999999,0.6799999999999999,0.5,-0.14738903406363224,0.24830585921764042,0.1958909757548746
1.2299999999999993,0.6799999999999999,0.6799999999999999,0.75,-0.13583182068765456,0.21571664709576427,0.14775194617703885
1.2299999999999993,0.6799999999999999,0.6799999999999999,1.0,-0.12065319311292438,0.17291571423594382,0.10966413306424554
1.2299999999999993,0.6799999999999999,0.6799999999999999,1.25,-0.10279688488555072,0.1225642153404538,0.08399565216052318
1.2299999999999993,0.6799999999999999,0.6799999999999999,1.5,-0.08337311476548806,0.06779276273709367,0.07234244528519862
1.2299999999999993,0.6799999999999999,0.6799999999999999,1.57,-0.07781684919048099,0.05212511764491626,0.07171210853060678
1.2299999999999993,0.6799999999999999,0.9299999999999999,0.0,-0.1529957122556605,0.2641156586004998,0.21274055641175252
1.2299999999999993,0.6799999999999999,0.9299999999999999,0.25,-0.14577848462970014,0.243764406583022,0.15754336207042344
1.2299999999999993,0.6799999999999999,0.9299999999999999,0.5,-0.1342212712537224,0.2111751944611457,0.10940433249258774
1.2299999999999993,0.6799999999999999,0.9299999999999999,0.75,-0.11904264367899234,0.16837426160132563,0.07131651937979439
1.2299999999999993,0.6799999999999999,0.9299999999999999,1.0,-0.10118633545161856,0.1180227627058353,0.04564803847607217
1.2299999999999993,0.6799999999999999,0.9299999999999999,1.25,-0.08176256533155599,0.06325131010247532,0.03399483160074741
1.2299999999999993,0.6799999999999999,0.9299999999999999,1.5,-0.061979009267368185,0.0074653274329025965,0.03708143871593791
1.2299999999999993,0.6799999999999999,0.9299999999999999,1.57,-0.05654335089227405,-0.007862227579294286,0.040583465225828536
1.2299999999999993,0.6799999999999999,1.05,0.0,-0.14821281929622523,0.25062878177816383,0.1678714185403109
1.2299999999999993,0.6799999999999999,1.05,0.25,-0.13883892469195985,0.22419612628168506,0.11565612461419314
1.2299999999999993,0.6799999999999999,1.05,0.5,-0.12543866841617216,0.18640987279199356,0.07200266798823685
1.2299999999999993,0.6799999999999999,1.05,0.75,-0.10884521350100418,0.1396193875363338,0.039625209163362415
1.2299999999999993,0.6799999999999999,1.05,1.0,-0.09009026060398809,0.08673387626186983,0.02053682171162759
1.2299999999999993,0.6799999999999999,1.05,1.25,-0.0703399018581224,0.03104150391283729,0.015924329111678646
1.2299999999999993,0.6799999999999999,1.05,1.5,-0.050822118910916904,-0.02399504753972328,0.026074513813136035
1.2299999999999993,0.6799999999999999,1.05,1.57,-0.045565674596223425,-0.03881725192460028,0.031498217772432516
1.2299999999999993,0.069,-1.57,0.0,-0.046607299655949175,-0.03588006119197762,0.7363721803415314
1.2299999999999993,0.069,-1.57,0.25,-0.06638811449367663,0.019898191724091033,0.7331321244122467
1.2299999999999993,0.069,-1.57,0.5,-0.0852860658486653,0.07318693230032215,0.7153509641907682
1.2299999999999993,0.069,-1.57,0.75,-0.10212617063640195,0.12067292474750625,0.6841342460980172
1.2299999999999993,0.069,-1.57,1.0,-0.11586139270490714,0.15940372004994424,0.6414228744692837
1.2299999999999993,0.069,-1.57,1.25,-0.1256377424714282,0.18697122494528906,0.5898724355232762
1.2299999999999993,0.069,-1.57,1.5,-0.13084737385846343,0.20166142550018812,0.5326880858731636
1.2299999999999993,0.069,-1.57,1.57,-0.13143623034040686,0.20332189227319797,0.5161459997762401
1.2299999999999993,0.069,-1.32,0.0,-0.07928529433924844,0.05626586238032044,0.7309381736665549
1.2299999999999993,0.069,-1.32,0.25,-0.09818324569423711,0.10955460295655157,0.7131570134450763
1.2299999999999993,0.069,-1.32,0.5,-0.11502335048197374,0.15704059540373566,0.6819402953523253
1.2299999999999993,0.069,-1.32,0.75,-0.12875857255047896,0.19577139070617366,0.6392289237235921
1.2299999999999993,0.069,-1.32,1.0,-0.138534922317,0.22333889560151837,0.5876784847775842
1.2299999999999993,0.069,-1.32,1.25,-0.1437445537040353,0.2380290961564177,0.5304941351274718
1.2299999999999993,0.069,-1.32,1.5,-0.14406355706437837,0.2389286268511976,0.4712313206666017
1.2299999999999993,0.069,-1.32,1.57,-0.14326621359100233,0.23668026517935575,0.454767614295414
1.2299999999999993,0.069,-1.07,0.0,-0.11049806185354405,0.14428011532718488,0.7014847287345755
1.2299999999999993,0.069,-1.07,0.25,-0.12733816664128073,0.1917661077743691,0.6702680106418244
1.2299999999999993,0.069,-1.07,0.5,-0.14107338870978586,0.23049690307680692,0.627556639013091
1.2299999999999993,0.069,-1.07,0.75,-0.15084973847630695,0.25806440797215174,0.5760062000670836
1.2299999999999993,0.069,-1.07,1.0,-0.15605936986334215,0.2727546085270508,0.5188218504169708
1.2299999999999993,0.069,-1.07,1.25,-0.15637837322368536,0.273654139221831,0.45955903595610087
1.2299999999999993,0.069,-1.07,1.5,-0.1517869144734579,0.26070707159469647,0.401902431452873
1.2299999999999993,0.069,-1.07,1.57,-0.14965294600006648,0.25468967371699514,0.3865407383289157
1.2299999999999993,0.069,-0.8200000000000001,0.0,-0.13830494349137973,0.22269039769048588,0.6498431180960215
1.2299999999999993,0.069,-0.8200000000000001,0.25,-0.15204016555988495,0.26142119299292393,0.6071317464672881
1.2299999999999993,0.069,-0.8200000000000001,0.5,-0.16181651532640598,0.28898869788826864,0.5555813075212805
1.2299999999999993,0.069,-0.8200000000000001,0.75,-0.16702614671344126,0.30367889844316787,0.498396957871168
1.2299999999999993,0.069,-0.8200000000000001,1.0,-0.16734515007378437,0.3045784291379478,0.43913414341029783
1.2299999999999993,0.069,-0.8200000000000001,1.25,-0.162753691323557,0.29163136151081354,0.38147753890707
1.2299999999999993,0.069,-0.8200000000000001,1.5,-0.15353724512947906,0.26564268151871684,0.3290119527742693
1.2299999999999993,0.069,-0.8200000000000001,1.57,-0.15019933148003947,0.2562303800903986,0.31570738857283853
1.2299999999999993,0.069,-0.5700000000000001,0.0,-0.16097704203295743,0.2866215378869045,0.5792241669783216
1.2299999999999993,0.069,-0.5700000000000001,0.25,-0.1707533917994785,0.31418904278224924,0.527673728032314
1.2299999999999993,0.069,-0.5700000000000001,0.5,-0.1759630231865137,0.32887924333714835,0.4704893783822014
1.2299999999999993,0.069,-0.5700000000000001,0.75,-0.17628202654685693,0.32977877403192857,0.41122656392133144
1.2299999999999993,0.069,-0.5700000000000001,1.0,-0.17169056779662945,0.316831706404794,0.35356995941810343
1.2299999999999993,0.069,-0.5700000000000001,1.25,-0.1624741216025516,0.2908430264126975,0.30110437328530265
1.2299999999999993,0.069,-0.5700000000000001,1.5,-0.14920572194983925,0.25342858430342124,0.2570918615557299
1.2299999999999993,0.069,-0.5700000000000001,1.57,-0.14487139842815153,0.24120659063955774,0.24667163963926111
1.2299999999999993,0.069,-0.32000000000000006,0.0,-0.17710471620148657,0.33209860726447293,0.4940186197246433
1.2299999999999993,0.069,-0.32000000000000006,0.25,-0.18231434758852183,0.3467888078193721,0.4368342700745307
1.2299999999999993,0.069,-0.32000000000000006,0.5,-0.182633350948865,0.34768833851415215,0.3775714556136607
1.2299999999999993,0.069,-0.32000000000000006,0.75,-0.1780418921986376,0.3347412708870179,0.3199148511104328
1.2299999999999993,0.069,-0.32000000000000006,1.0,-0.16882544600455965,0.308752590894921,0.26744926497763194
1.2299999999999993,0.069,-0.32000000000000006,1.25,-0.15555704635184736,0.27133814878564494,0.223436753248059
1.2299999999999993,0.069,-0.32000000000000006,1.5,-0.1390616580664569,0.22482419335563847,0.19061380072992257
1.2299999999999993,0.069,-0.32000000000000006,1.57,-0.13400041191614484,0.21055241182598444,0.18372580002765718
1.2299999999999993,0.069,-0.07000000000000006,0.0,-0.18568522533028844,0.3562940619138999,0.3995241445768586
1.2299999999999993,0.069,-0.07000000000000006,0.25,-0.18600422869063163,0.35719359260868,0.3402613301159886
1.2299999999999993,0.069,-0.07000000000000006,0.5,-0.18141276994040417,0.34424652498154545,0.2826047256127607
1.2299999999999993,0.069,-0.07000000000000006,0.75,-0.17219632374632635,0.31825784498944903,0.2301391394799599
1.2299999999999993,0.069,-0.07000000000000006,1.0,-0.15892792409361392,0.2808434028801726,0.18612662775038694
1.2299999999999993,0.069,-0.07000000000000006,1.25,-0.14243253580822354,0.23432944745016632,0.15330367523225036
1.2299999999999993,0.069,-0.07000000000000006,1.5,-0.12373576223962568,0.18160799116138537,0.13371105413774098
1.2299999999999993,0.069,-0.07000000000000006,1.57,-0.11826227723256835,0.1661737720172043,0.13078353717185656
1.2299999999999993,0.069,0.17999999999999994,0.0,-0.18618507492075473,0.35770354565386425,0.3016159503231042
1.2299999999999993,0.069,0.17999999999999994,0.25,-0.18159361617052736,0.3447564780267299,0.24395934581987624
1.2299999999999993,0.069,0.17999999999999994,0.5,-0.17237716997644942,0.31876779803463323,0.1914937596870755
1.2299999999999993,0.069,0.17999999999999994,0.75,-0.15910877032373716,0.28135335592535715,0.14748124795750256
1.2299999999999993,0.069,0.17999999999999994,1.0,-0.14261338203834661,0.23483940049535051,0.11465829543936604
1.2299999999999993,0.069,0.17999999999999994,1.25,-0.12391660846974883,0.18211794420656974,0.09506567434485648
1.2299999999999993,0.069,0.17999999999999994,1.5,-0.10418092444208793,0.12646695185882695,0.08992155895831268
1.2299999999999993,0.069,0.17999999999999994,1.57,-0.09863551536563028,0.11082992009207833,0.09113654455454996
1.2299999999999993,0.069,0.42999999999999994,0.0,-0.17857318674633238,0.33623942361213843,0.20638149427144598
1.2299999999999993,0.069,0.42999999999999994,0.25,-0.1693567405522545,0.31025074362004185,0.15391590813864517
1.2299999999999993,0.069,0.42999999999999994,0.5,-0.15608834089954216,0.2728363015107656,0.1099033964090723
1.2299999999999993,0.069,0.42999999999999994,0.75,-0.13959295261415172,0.22632234608075924,0.07708044389093568
1.2299999999999993,0.069,0.42999999999999994,1.0,-0.12089617904555389,0.1736008897919783,0.05748782279642631
1.2299999999999993,0.069,0.42999999999999994,1.25,-0.10116049501789301,0.11794989744423563,0.0523437074098823
1.2299999999999993,0.069,0.42999999999999994,1.5,-0.08161296977577678,0.06282947820051253,0.06196793391092138
1.2299999999999993,0.069,0.42999999999999994,1.57,-0.0763404233075406,0.047961868709720204,0.0672498801495934
1.2299999999999993,0.069,0.6799999999999999,0.0,-0.1633228311461258,0.2932362309374916,0.11974199363858419
1.2299999999999993,0.069,0.6799999999999999,0.25,-0.15005443149341352,0.2558217888282155,0.07572948190901121
1.2299999999999993,0.069,0.6799999999999999,0.5,-0.13355904320802303,0.20930783339820896,0.04290652939087467
1.2299999999999993,0.069,0.6799999999999999,0.75,-0.11486226963942525,0.15658637710942824,0.02331390829636511
1.2299999999999993,0.069,0.6799999999999999,1.0,-0.09512658561176429,0.10093538476168533,0.018169792909821333
1.2299999999999993,0.069,0.6799999999999999,1.25,-0.07557906036964807,0.045814965517962256,0.02779401941086015
1.2299999999999993,0.069,0.6799999999999999,1.5,-0.057435064355731404,-0.005347759924578491,0.05158820000983104
1.2299999999999993,0.069,0.6799999999999999,1.57,-0.052763201897947795,-0.018521551191373345,0.06060870105650802
1.2299999999999993,0.069,0.9299999999999999,0.0,-0.14138220136745874,0.231367697867854,0.047084272942268135
1.2299999999999993,0.069,0.9299999999999999,0.25,-0.12488681308206828,0.18485374243784758,0.014261320424131571
1.2299999999999993,0.069,0.9299999999999999,0.5,-0.10619003951347047,0.1321322861490667,-0.005331300670377839
1.2299999999999993,0.069,0.9299999999999999,0.75,-0.0864543554858096,0.07648129380132403,-0.010475416056921875
1.2299999999999993,0.069,0.9299999999999999,1.0,-0.06690683024369332,0.021360874557600815,-0.0008511895558827504
1.2299999999999993,0.069,0.9299999999999999,1.25,-0.048762834229776654,-0.029801850884939914,0.022942991043087883
1.2299999999999993,0.069,0.9299999999999999,1.5,-0.0331504732371883,-0.07382583206091478,0.059427718835587465
1.2299999999999993,0.069,0.9299999999999999,1.57,-0.02936976856968416,-0.08448672256896399,0.07162592362527385
1.2299999999999993,0.069,1.05,0.0,-0.12886109701047027,0.19606049079160454,0.01854246993396201
1.2299999999999993,0.069,1.05,0.25,-0.11117101006189806,0.1461777052734491,-0.008136372416108833
1.2299999999999993,0.069,1.05,0.5,-0.0918247452605994,0.09162480338742911,-0.020891568631399928
1.2299999999999993,0.069,1.05,0.75,-0.0720251596498082,0.035793620350130895,-0.018930062390033787
1.2299999999999993,0.069,1.05,1.0,-0.053003295565068914,-0.01784453129112709,-0.002373810649696789
1.2299999999999993,0.069,1.05,1.25,-0.035941840384269265,-0.06595469105945671,0.02774779904529828
1.2299999999999993,0.069,1.05,1.5,-0.021901592754736098,-0.10554560223823536,0.06956195089576296
1.2299999999999993,0.069,1.05,1.57,-0.018636155180760908,-0.11475353448860101,0.08302654949437616
1.429999999999999,-1.57,-1.57,0.0,-0.13693750555932988,0.5473191491811396,0.18562741227371732
1.429999999999999,-1.57,-1.57,0.25,-0.1359178820193033,0.5401252322390787,0.12680394736977252
1.429999999999999,-1.57,-1.57,0.5,-0.132887688057581,0.5187458085368793,0.07160675302844347
1.429999999999999,-1.57,-1.57,0.75,-0.12803532645819696,0.48451014709078866,0.023467723450607714
1.429999999999999,-1.57,-1.57,1.0,-0.12166249356336932,0.43954685551179257,-0.014620089662185531
1.429999999999999,-1.57,-1.57,1.25,-0.11416542125618405,0.38665153349410997,-0.0402885705659079
1.429999999999999,-1.57,-1.57,1.5,-0.10601024118122225,0.3291129559664711,-0.05194177744123252
1.429999999999999,-1.57,-1.57,1.57,-0.10367741155914538,0.31265376109464343,-0.05257211419582436
1.429999999999999,-1.57,-1.32,0.0,-0.13524168370290246,0.5353543395187886,0.08845633368532152
1.429999999999999,-1.57,-1.32,0.25,-0.13221148974118013,0.5139749158165894,0.03325913934399241
1.429999999999999,-1.57,-1.32,0.5,-0.12735912814179606,0.4797392543704986,-0.01487989023384334
1.429999999999999,-1.57,-1.32,0.75,-0.1209862952469685,0.4347759627915028,-0.052967703346636696
1.429999999999999,-1.57,-1.32,1.0,-0.11348922293978317,0.3818806407738198,-0.0786361842503589
1.429999999999999,-1.57,-1.32,1.25,-0.1053340428648214,0.3243420632461811,-0.09028939112568363
1.429999999999999,-1.57,-1.32,1.5,-0.09702780462017141,0.2657377002756835,-0.08720278401049325
1.429999999999999,-1.57,-1.32,1.57,-0.09474561261517644,0.24963577727639574,-0.08370075750060257
1.429999999999999,-1.57,-1.07,0.0,-0.13022493752817801,0.4999588686576233,-0.0027042054552080808
1.429999999999999,-1.57,-1.07,0.25,-0.12537257592879397,0.4657232072115325,-0.05084323503304389
1.429999999999999,-1.57,-1.07,0.5,-0.11899974303396635,0.42075991563253656,-0.08893104814583708
1.429999999999999,-1.57,-1.07,0.75,-0.11150267072678108,0.36786459361485385,-0.1145995290495595
1.429999999999999,-1.57,-1.07,1.0,-0.10334749065181925,0.31032601608721494,-0.126252735924884
1.429999999999999,-1.57,-1.07,1.25,-0.09504125240716928,0.25172165311671735,-0.1231661288096938
1.429999999999999,-1.57,-1.07,1.5,-0.0871003976562723,0.19569524014724715,-0.1055316179846722
1.429999999999999,-1.57,-1.07,1.57,-0.0850107389136125,0.18095172860419856,-0.09811496725689434
1.429999999999999,-1.57,-0.8200000000000001,0.0,-0.12219918401408579,0.4433334555406139,-0.08218628435300918
1.429999999999999,-1.57,-0.8200000000000001,0.25,-0.11582635111925818,0.39837016396161795,-0.12027409746580248
1.429999999999999,-1.57,-0.8200000000000001,0.5,-0.10832927881207291,0.34547484194393524,-0.14594257836952468
1.429999999999999,-1.57,-0.8200000000000001,0.75,-0.10017409873711111,0.28793626441629644,-0.15759578524484946
1.429999999999999,-1.57,-0.8200000000000001,1.0,-0.0918678604924611,0.22933190144579868,-0.15450917812965898
1.429999999999999,-1.57,-0.8200000000000001,1.25,-0.08392700574156411,0.17330548847632837,-0.13687466730463765
1.429999999999999,-1.57,-0.8200000000000001,1.5,-0.07684525837192595,0.12334047650680591,-0.10578868124151963
1.429999999999999,-1.57,-0.8200000000000001,1.57,-0.07507805775112227,0.11087205655870555,-0.09491853771614378
1.429999999999999,-1.57,-0.5700000000000001,0.0,-0.11166342564202655,0.3689987940946446,-0.1450480923074095
1.429999999999999,-1.57,-0.5700000000000001,0.25,-0.10416635333484126,0.31610347207696177,-0.17071657321113182
1.429999999999999,-1.57,-0.5700000000000001,0.5,-0.09601117325987946,0.2585648945493229,-0.18236978008645643
1.429999999999999,-1.57,-0.5700000000000001,0.75,-0.08770493501522947,0.19996053157882532,-0.17928317297126634
1.429999999999999,-1.57,-0.5700000000000001,1.0,-0.07976408026433247,0.14393411860935498,-0.16164866214624468
1.429999999999999,-1.57,-0.5700000000000001,1.25,-0.0726823328946943,0.09396910663983238,-0.13056267608312688
1.429999999999999,-1.57,-0.5700000000000001,1.5,-0.06690000165787308,0.053172078112919845,-0.08795799083279049
1.429999999999999,-1.57,-0.5700000000000001,1.57,-0.06556513513422996,0.0437539757223299,-0.07431020738553978
1.429999999999999,-1.57,-0.32000000000000006,0.0,-0.09927272483845855,0.2815766535343438,-0.1873811865660237
1.429999999999999,-1.57,-0.32000000000000006,0.25,-0.09111754476349675,0.224038076006705,-0.19903439344134843
1.429999999999999,-1.57,-0.32000000000000006,0.5,-0.08281130651884676,0.16543371303620738,-0.19594778632615806
1.429999999999999,-1.57,-0.32000000000000006,0.75,-0.07487045176794976,0.10940730006673705,-0.17831327550113674
1.429999999999999,-1.57,-0.32000000000000006,1.0,-0.06778870439831158,0.05944228809721446,-0.14722728943801872
1.429999999999999,-1.57,-0.32000000000000006,1.25,-0.06200637316149034,0.018645259570301782,-0.10462260418768254
1.429999999999999,-1.57,-0.32000000000000006,1.5,-0.05788297540752539,-0.010447223877393934,-0.05314817272655398
1.429999999999999,-1.57,-0.32000000000000006,1.57,-0.05706343851616203,-0.01622943671966421,-0.03757130243021373
1.429999999999999,-1.57,-0.07000000000000006,0.0,-0.08579747536596358,0.18650251913749455,-0.20655350036486098
1.429999999999999,-1.57,-0.07000000000000006,0.25,-0.07749123712131359,0.1278981561669969,-0.2034668932496707
1.429999999999999,-1.57,-0.07000000000000006,0.5,-0.06955038237041661,0.07187174319752662,-0.18583238242464917
1.429999999999999,-1.57,-0.07000000000000006,0.75,-0.06246863500077842,0.021906731228004052,-0.15474639636153148
1.429999999999999,-1.57,-0.07000000000000006,1.0,-0.05668630376395718,-0.018890297298908648,-0.11214171111119486
1.429999999999999,-1.57,-0.07000000000000006,1.25,-0.0525629060099922,-0.04798278074660454,-0.06066727965006663
1.429999999999999,-1.57,-0.07000000000000006,1.5,-0.05035481463987259,-0.06356188940145942,-0.0035235328140417466
1.429999999999999,-1.57,-0.07000000000000006,1.57,-0.05010156221533154,-0.0653487027065704,0.013013929981706918
1.429999999999999,-1.57,0.17999999999999994,0.0,-0.0720755029704312,0.0896876400968061,-0.2013729920915024
1.429999999999999,-1.57,0.17999999999999994,0.25,-0.06413464821953421,0.033661227127335845,-0.18373848126648096
1.429999999999999,-1.57,0.17999999999999994,0.5,-0.05705290084989604,-0.016303784842186697,-0.15265249520336305
1.429999999999999,-1.57,0.17999999999999994,0.75,-0.05127056961307479,-0.05710081336909941,-0.11004780995302693
1.429999999999999,-1.57,0.17999999999999994,1.0,-0.04714717185910983,-0.0861932968167952,-0.05857337849189831
1.429999999999999,-1.57,0.17999999999999994,1.25,-0.04493908048899019,-0.1017724054716503,-0.0014296316558735644
1.429999999999999,-1.57,0.17999999999999994,1.5,-0.0447835839293932,-0.10286950581369195,0.057830509148023596
1.429999999999999,-1.57,0.17999999999999994,1.57,-0.045112361980824245,-0.10054982418462144,0.07430034510444036
1.429999999999999,-1.57,0.42999999999999994,0.0,-0.05895997343412239,-0.0028485033242176966,-0.17216176065900135
1.429999999999999,-1.57,0.42999999999999994,0.25,-0.05187822606448421,-0.052813515293740315,-0.1410757745958835
1.429999999999999,-1.57,0.42999999999999994,0.5,-0.04609589482766298,-0.09361054382065293,-0.09847108934554716
1.429999999999999,-1.57,0.42999999999999994,0.75,-0.041972497073698,-0.12270302726834884,-0.04699665788441881
1.429999999999999,-1.57,0.42999999999999994,1.0,-0.039764405703578386,-0.1382821359232037,0.010147088951606126
1.429999999999999,-1.57,0.42999999999999994,1.25,-0.03960890914398137,-0.1393792362652456,0.06940722975550317
1.429999999999999,-1.57,0.42999999999999994,1.5,-0.04151567541784741,-0.12592611590892508,0.1270992559939139
1.429999999999999,-1.57,0.42999999999999994,1.57,-0.04240604211842317,-0.11964416591417329,0.1424774504815829
1.429999999999999,-1.57,0.6799999999999999,0.0,-0.04726634685956984,-0.0853524619191848,-0.12073601895553077
1.429999999999999,-1.57,0.6799999999999999,0.25,-0.041484015622748595,-0.12614949044609752,-0.07813133370519448
1.429999999999999,-1.57,0.6799999999999999,0.5,-0.03736061786878363,-0.15524197389379332,-0.026656902244066027
1.429999999999999,-1.57,0.6799999999999999,0.75,-0.03515252649866399,-0.17082108254864845,0.03048684459195869
1.429999999999999,-1.57,0.6799999999999999,1.0,-0.03499702993906701,-0.17191818289069008,0.08974698539585599
1.429999999999999,-1.57,0.6799999999999999,1.25,-0.036903796212933014,-0.15846506253436982,0.1474390116342667
1.429999999999999,-1.57,0.6799999999999999,1.5,-0.040754271828625455,-0.1312981713443135,0.19997591254247477
1.429999999999999,-1.57,0.6799999999999999,1.57,-0.04215086848932516,-0.12144453420842381,0.21330632391122728
1.429999999999999,-1.57,0.9299999999999999,0.0,-0.03772167631001931,-0.15269453914408976,-0.050293170523679764
1.429999999999999,-1.57,0.9299999999999999,0.25,-0.033598278556054344,-0.1817870225917856,0.001181260937448636
1.429999999999999,-1.57,0.9299999999999999,0.5,-0.031390187185934726,-0.19736613124664054,0.058325007773473436
1.429999999999999,-1.57,0.9299999999999999,0.75,-0.03123469062633771,-0.19846323158868245,0.11758514857737049
1.429999999999999,-1.57,0.9299999999999999,1.0,-0.03314145690020376,-0.18501011123236186,0.17527717481578137
1.429999999999999,-1.57,0.9299999999999999,1.25,-0.036991932515896164,-0.15784322004230583,0.2278140757239894
1.429999999999999,-1.57,0.9299999999999999,1.5,-0.04254671354910683,-0.1186516637320123,0.27192936126186673
1.429999999999999,-1.57,0.9299999999999999,1.57,-0.04436270655387417,-0.10583899088677841,0.28238316909759203
1.429999999999999,-1.57,1.05,0.0,-0.03408394415908057,-0.17836042652703063,-0.010973448062134739
1.429999999999999,-1.57,1.05,0.25,-0.030854939147459057,-0.2011425543881606,0.04364834496219147
1.429999999999999,-1.57,1.05,0.5,-0.029622707986384705,-0.20983651669699177,0.10226479932593274
1.429999999999999,-1.57,1.05,0.75,-0.030463864841238433,-0.20390176498568355,0.16123142780093475
1.429999999999999,-1.57,1.05,1.0,-0.03332611065286255,-0.18370729337114167,0.2168819710288458
1.429999999999999,-1.57,1.05,1.25,-0.03803148483975245,-0.15050869628802535,0.2657563477707799
1.429999999999999,-1.57,1.05,1.5,-0.044287430025076936,-0.10637010170817024,0.30481578600012044
1.429999999999999,-1.57,1.05,1.57,-0.046265981327952455,-0.09241050468070094,0.3136452537004515
1.429999999999999,-1.32,-1.57,0.0,-0.13450453058889167,0.5301533824325715,0.3223480632744862
1.429999999999999,-1.32,-1.57,0.25,-0.13555887272381328,0.5375922551629359,0.26355568594883066
1.429999999999999,-1.32,-1.57,0.5,-0.1345392491837867,0.530398338220875,0.20473222104488592
1.429999999999999,-1.32,-1.57,0.75,-0.13150905522206444,0.5090189145186759,0.14953502670355687
1.429999999999999,-1.32,-1.57,1.0,-0.12665669362268034,0.47478325307258484,0.10139599712572106
1.429999999999999,-1.32,-1.57,1.25,-0.12028386072785273,0.4298199614935889,0.0633081840129277
1.429999999999999,-1.32,-1.57,1.5,-0.11278678842066744,0.3769246394759061,0.0376397031092055
1.429999999999999,-1.32,-1.57,1.57,-0.11054836522853273,0.3611315257498538,0.03291619437654525
1.429999999999999,-1.32,-1.32,0.0,-0.13623507104021415,0.5423631478832258,0.22520807226437964
1.429999999999999,-1.32,-1.32,0.25,-0.1352154475001876,0.5351692309411651,0.16638460736043487
1.429999999999999,-1.32,-1.32,0.5,-0.13218525353846527,0.5137898072389658,0.11118741301910583
1.429999999999999,-1.32,-1.32,0.75,-0.12733289193908123,0.47955414579287514,0.06304838344127
1.429999999999999,-1.32,-1.32,1.0,-0.1209600590442536,0.43459085421387894,0.024960570328476706
1.429999999999999,-1.32,-1.32,1.25,-0.11346298673706834,0.3816955321961964,-0.0007079105752456627
1.429999999999999,-1.32,-1.32,1.5,-0.10530780666210654,0.32415695466855754,-0.012361117450570225
1.429999999999999,-1.32,-1.32,1.57,-0.10297497704002964,0.30769775979672975,-0.012991454205162067
1.429999999999999,-1.32,-1.07,0.0,-0.1345392491837867,0.530398338220875,0.1280369936759837
1.429999999999999,-1.32,-1.07,0.25,-0.1315090552220644,0.5090189145186756,0.07283979933465459
1.429999999999999,-1.32,-1.07,0.5,-0.12665669362268034,0.47478325307258484,0.02470076975681887
1.429999999999999,-1.32,-1.07,0.75,-0.12028386072785274,0.42981996149358903,-0.013387043355974487
1.429999999999999,-1.32,-1.07,1.0,-0.11278678842066742,0.376924639475906,-0.03905552425969666
1.429999999999999,-1.32,-1.07,1.25,-0.10463160834570565,0.3193860619482674,-0.05070873113502142
1.429999999999999,-1.32,-1.07,1.5,-0.09632537010105566,0.2607816989777697,-0.047622124019830986
1.429999999999999,-1.32,-1.07,1.57,-0.09404317809606069,0.244679775978482,-0.04412009750994031
1.429999999999999,-1.32,-0.8200000000000001,0.0,-0.12952250300906232,0.4950028673597098,0.03687645453545421
1.429999999999999,-1.32,-0.8200000000000001,0.25,-0.12467014140967823,0.46076720591361886,-0.01126257504238154
1.429999999999999,-1.32,-0.8200000000000001,0.5,-0.11829730851485061,0.4158039143346229,-0.04935038815517484
1.429999999999999,-1.32,-0.8200000000000001,0.75,-0.11080023620766535,0.3629085923169403,-0.07501886905889718
1.429999999999999,-1.32,-0.8200000000000001,1.0,-0.10264505613270353,0.30537001478930126,-0.08667207593422169
1.429999999999999,-1.32,-0.8200000000000001,1.25,-0.09433881788805354,0.2467656518188036,-0.08358546881903148
1.429999999999999,-1.32,-0.8200000000000001,1.5,-0.08639796313715656,0.19073923884933341,-0.06595095799400993
1.429999999999999,-1.32,-0.8200000000000001,1.57,-0.08430830439449676,0.17599572730628482,-0.05853430726623207
1.429999999999999,-1.32,-0.5700000000000001,0.0,-0.12149674949497004,0.4383774542427001,-0.0426056243623468
1.429999999999999,-1.32,-0.5700000000000001,0.25,-0.11512391660014244,0.39341416266370427,-0.0806934374751401
1.429999999999999,-1.32,-0.5700000000000001,0.5,-0.10762684429295716,0.34051884064602145,-0.10636191837886241
1.429999999999999,-1.32,-0.5700000000000001,0.75,-0.09947166421799536,0.2829802631183827,-0.1180151252541872
1.429999999999999,-1.32,-0.5700000000000001,1.0,-0.09116542597334536,0.22437590014788494,-0.11492851813899671
1.429999999999999,-1.32,-0.5700000000000001,1.25,-0.08322457122244836,0.16834948717841464,-0.09729400731397539
1.429999999999999,-1.32,-0.5700000000000001,1.5,-0.07614282385281021,0.11838447520889217,-0.06620802125085742
